name|interests:LString
User-265360|Topic-78,Topic-74,Topic-22
User-891642|Topic-23
User-766367|Topic-43,Topic-29
User-310265|Topic-1,Topic-23
User-913852|Topic-77,Topic-31
User-175390|Topic-6,Topic-19,Topic-33
User-721444|Topic-62,Topic-83
User-173852|Topic-17
User-324821|Topic-5,Topic-19
User-631474|Topic-74,Topic-58
User-65303|Topic-93
User-64739|Topic-29,Topic-92
User-167306|Topic-28,Topic-57
User-4253|Topic-25
User-234851|Topic-30,Topic-19,Topic-11
User-454023|Topic-76,Topic-96
User-865202|Topic-16,Topic-14,Topic-9
User-238356|Topic-31,Topic-10,Topic-41
User-615064|Topic-89
User-228305|Topic-54
User-695292|Topic-32
User-46383|Topic-34
User-910107|Topic-17
User-775232|Topic-68
User-605013|Topic-100
User-148386|Topic-42,Topic-26
User-273661|Topic-53
User-774668|Topic-73,Topic-36
User-469574|Topic-5
User-492269|Topic-44,Topic-36,Topic-23
User-525094|Topic-93,Topic-6
User-846282|Topic-20,Topic-68
User-600965|Topic-84,Topic-24
User-468600|Topic-60
User-514479|Topic-37
User-186201|Topic-1,Topic-34
User-85193|Topic-27
User-835667|Topic-2,Topic-94,Topic-52
User-539650|Topic-45,Topic-41,Topic-5
User-513505|Topic-36
User-208411|Topic-81
User-231106|Topic-31,Topic-36
User-83655|Topic-61
User-207847|Topic-39,Topic-94
User-449680|Topic-26
User-167281|Topic-40,Topic-55,Topic-20
User-77109|Topic-77
User-793563|Topic-42,Topic-67,Topic-48
User-989476|Topic-20,Topic-95
User-247221|Topic-88,Topic-20,Topic-77
User-246657|Topic-37,Topic-33,Topic-14
User-815773|Topic-89
User-787017|Topic-74,Topic-95
User-488490|Topic-52,Topic-7
User-613314|Topic-36,Topic-53,Topic-77
User-156687|Topic-86,Topic-42,Topic-66
User-782969|Topic-78
User-58189|Topic-33
User-809227|Topic-84
User-307656|Topic-22,Topic-98,Topic-96
User-396961|Topic-47,Topic-6
User-533395|Topic-40,Topic-98
User-854583|Topic-27
User-695509|Topic-3,Topic-79
User-768097|Topic-2,Topic-20,Topic-26
User-767123|Topic-30,Topic-90
User-766559|Topic-70,Topic-74
User-756508|Topic-5,Topic-22,Topic-25
User-608950|Topic-63
User-676589|Topic-6,Topic-29,Topic-66
User-828122|Topic-53,Topic-94,Topic-56
User-998341|Topic-85
User-290274|Topic-71,Topic-39
User-997777|Topic-97,Topic-85,Topic-9
User-666538|Topic-59,Topic-71,Topic-35
User-996803|Topic-71,Topic-46
User-828143|Topic-75,Topic-60
User-120076|Topic-56
User-737588|Topic-57,Topic-80
User-359906|Topic-56,Topic-94,Topic-25
User-360350|Topic-75
User-736614|Topic-78
User-270380|Topic-56,Topic-13
User-977883|Topic-5,Topic-78,Topic-22
User-350320|Topic-85
User-32650|Topic-79,Topic-14,Topic-41
User-890116|Topic-89,Topic-69
User-421370|Topic-37,Topic-4,Topic-63
User-138527|Topic-62
User-4934|Topic-92
User-515235|Topic-44
User-410755|Topic-18,Topic-71,Topic-67
User-209577|Topic-64,Topic-93,Topic-98
User-379796|Topic-64,Topic-73
User-870201|Topic-43,Topic-83
User-494488|Topic-58,Topic-95,Topic-15
User-208603|Topic-20,Topic-26
User-871196|Topic-35
User-209598|Topic-95,Topic-81
User-493514|Topic-14
User-188420|Topic-88
User-187856|Topic-60
User-700003|Topic-64
User-870222|Topic-6,Topic-47
User-564564|Topic-6
User-282165|Topic-71
User-79307|Topic-10
User-85874|Topic-75,Topic-68
User-941272|Topic-100
User-658429|Topic-41
User-554513|Topic-94
User-610033|Topic-87
User-304375|Topic-38,Topic-61
User-931221|Topic-64,Topic-70,Topic-81
User-474594|Topic-85,Topic-73
User-192195|Topic-94,Topic-37
User-899698|Topic-95
User-795782|Topic-31
User-809419|Topic-84,Topic-90,Topic-43
User-979638|Topic-25,Topic-61,Topic-89
User-343185|Topic-51
User-180606|Topic-28,Topic-76,Topic-93
User-59413|Topic-89,Topic-38,Topic-62
User-82108|Topic-84,Topic-99,Topic-7
User-58849|Topic-68
User-719449|Topic-14
User-697707|Topic-70,Topic-48
User-342211|Topic-61,Topic-89
User-959723|Topic-5
User-228961|Topic-79,Topic-90
User-527509|Topic-32
User-98223|Topic-61
User-251677|Topic-15,Topic-30,Topic-49
User-97659|Topic-62,Topic-17,Topic-98
User-403210|Topic-40,Topic-72
User-904217|Topic-83,Topic-85,Topic-15
User-572865|Topic-45,Topic-5
User-769342|Topic-84,Topic-67,Topic-86
User-267771|Topic-80,Topic-39
User-792037|Topic-65
User-323291|Topic-36,Topic-5,Topic-15
User-313240|Topic-83
User-312676|Topic-13
User-485405|Topic-59,Topic-78,Topic-34
User-311702|Topic-61,Topic-64
User-879|Topic-23,Topic-75,Topic-24
User-225216|Topic-13,Topic-47,Topic-78
User-77765|Topic-63,Topic-15
User-828803|Topic-81,Topic-97
User-546404|Topic-98,Topic-89
User-552971|Topic-47,Topic-74,Topic-27
User-90409|Topic-93
User-67714|Topic-72
User-923112|Topic-5,Topic-17,Topic-41
User-135246|Topic-57
User-787673|Topic-89
User-761528|Topic-98,Topic-93,Topic-80
User-456434|Topic-43,Topic-9,Topic-14
User-613970|Topic-56
User-833142|Topic-3,Topic-76
User-809883|Topic-15
User-527484|Topic-19,Topic-96,Topic-40
User-149802|Topic-44
User-48794|Topic-73,Topic-83
User-912518|Topic-79
User-607424|Topic-40,Topic-43
User-848693|Topic-66,Topic-46,Topic-73
User-822548|Topic-76,Topic-39
User-320977|Topic-45,Topic-81,Topic-69
User-540149|Topic-99
User-599628|Topic-18
User-611199|Topic-3,Topic-92
User-233517|Topic-7,Topic-70
User-31103|Topic-26
User-554705|Topic-7
User-610225|Topic-84,Topic-65
User-305131|Topic-41
User-474786|Topic-59
User-370870|Topic-92
User-590042|Topic-79
User-169692|Topic-39
User-45049|Topic-48,Topic-7
User-841443|Topic-77,Topic-69,Topic-22
User-214597|Topic-22,Topic-89
User-283410|Topic-21,Topic-4,Topic-9
User-12183|Topic-68
User-840879|Topic-37,Topic-49,Topic-16
User-59605|Topic-96,Topic-38,Topic-90
User-912493|Topic-50,Topic-72,Topic-59
User-534811|Topic-27
User-192876|Topic-94
User-264490|Topic-55
User-900904|Topic-34
User-890772|Topic-19,Topic-90,Topic-87
User-358355|Topic-11,Topic-25,Topic-46
User-984637|Topic-15,Topic-91,Topic-4
User-901899|Topic-96
User-515891|Topic-68,Topic-82,Topic-93
User-630583|Topic-45,Topic-38
User-252901|Topic-29
User-814439|Topic-35,Topic-26,Topic-31
User-509345|Topic-79,Topic-67
User-951792|Topic-11,Topic-100,Topic-18}
User-291711|Topic-84,Topic-38
User-20484|Topic-23
User-3383|Topic-57,Topic-88,Topic-16
User-739999|Topic-43
User-362761|Topic-91
User-853717|Topic-37
User-571318|Topic-54
User-102572|Topic-47,Topic-58
User-272791|Topic-81,Topic-35,Topic-90
User-92628|Topic-59
User-491399|Topic-64,Topic-22,Topic-73
User-789892|Topic-50,Topic-44
User-481348|Topic-77,Topic-3
User-185331|Topic-54,Topic-84,Topic-90
User-939277|Topic-91
User-552398|Topic-75
User-174716|Topic-57,Topic-14,Topic-48
User-517646|Topic-80,Topic-16,Topic-86
User-76218|Topic-45,Topic-56
User-495904|Topic-22,Topic-61
User-551424|Topic-4,Topic-56
User-246330|Topic-19,Topic-22
User-872612|Topic-87
User-978087|Topic-24,Topic-21,Topic-32
User-540809|Topic-18
User-325706|Topic-97,Topic-13,Topic-44
User-702414|Topic-96
User-155796|Topic-4
User-782642|Topic-32,Topic-90
User-566975|Topic-50
User-285140|Topic-16,Topic-85
User-786147|Topic-42
User-235736|Topic-62,Topic-57,Topic-15
User-853692|Topic-17,Topic-33
User-612444|Topic-37,Topic-19
User-110873|Topic-54
User-307350|Topic-29,Topic-30,Topic-12
User-330045|Topic-9,Topic-61
User-306786|Topic-88,Topic-95
User-933632|Topic-88,Topic-34,Topic-53
User-696177|Topic-19,Topic-10,Topic-86
User-219326|Topic-36,Topic-32
User-84519|Topic-28
User-254631|Topic-30,Topic-79,Topic-72
User-755638|Topic-24,Topic-48
User-880913|Topic-47,Topic-46
User-473239|Topic-48,Topic-52
User-258136|Topic-84,Topic-88,Topic-19
User-630775|Topic-100,Topic-76
User-325681|Topic-86,Topic-14,Topic-89
User-827252|Topic-40,Topic-87
User-997471|Topic-57,Topic-53,Topic-100}
User-710715|Topic-54,Topic-57
User-66163|Topic-29,Topic-15
User-383269|Topic-87
User-65599|Topic-10,Topic-34
User-168166|Topic-95
User-794448|Topic-40,Topic-92,Topic-9
User-866062|Topic-18
User-397825|Topic-64,Topic-1
User-534259|Topic-18,Topic-2,Topic-79
User-774533|Topic-43
User-776092|Topic-55,Topic-6
User-227627|Topic-93
User-600830|Topic-20,Topic-32,Topic-40
User-853909|Topic-88
User-548815|Topic-50
User-604335|Topic-52,Topic-54
User-469460|Topic-37,Topic-90,Topic-56
User-364980|Topic-54
User-468896|Topic-14,Topic-20,Topic-48
User-688068|Topic-85
User-137657|Topic-11,Topic-3
User-39159|Topic-16,Topic-31
User-763939|Topic-62,Topic-70,Topic-58
User-458845|Topic-79,Topic-32
User-678017|Topic-1,Topic-54,Topic-49
User-514365|Topic-73
User-209271|Topic-70
User-835553|Topic-10,Topic-7,Topic-69
User-834989|Topic-86
User-529895|Topic-37
User-749067|Topic-42
User-528921|Topic-75,Topic-100
User-109|Topic-47,Topic-23
User-659097|Topic-6,Topic-32,Topic-9
User-979311|Topic-41
User-271244|Topic-49,Topic-40,Topic-42
User-978747|Topic-57,Topic-35,Topic-56
User-101046|Topic-16,Topic-3,Topic-54
User-718558|Topic-54,Topic-33,Topic-95
User-888777|Topic-99,Topic-63
User-696369|Topic-87
User-591889|Topic-56,Topic-68
User-330705|Topic-80,Topic-8,Topic-21
User-195830|Topic-27,Topic-3
User-14594|Topic-37,Topic-56
User-97332|Topic-91,Topic-20,Topic-42
User-757368|Topic-11
User-651914|Topic-7
User-402340|Topic-73,Topic-10,Topic-97
User-290160|Topic-77,Topic-16
User-86738|Topic-68,Topic-54,Topic-87
User-486073|Topic-79
User-561944|Topic-31
User-816829|Topic-91,Topic-27
User-737474|Topic-26,Topic-9
User-632994|Topic-43
User-852166|Topic-36,Topic-97,Topic-71
User-91077|Topic-32
User-168826|Topic-40
User-545534|Topic-30,Topic-80,Topic-40
User-123903|Topic-71,Topic-2
User-5794|Topic-94
User-173165|Topic-62,Topic-87,Topic-42
User-516095|Topic-5
User-21921|Topic-61,Topic-94,Topic-77
User-776752|Topic-66,Topic-49,Topic-86
User-584344|Topic-6,Topic-65
User-279250|Topic-50,Topic-93,Topic-28
User-253105|Topic-25
User-410641|Topic-63,Topic-78
User-573729|Topic-59
User-104983|Topic-13
User-187721|Topic-27
User-324155|Topic-28
User-951001|Topic-96,Topic-67
User-494374|Topic-52,Topic-58
User-950437|Topic-20,Topic-51,Topic-71
User-189280|Topic-22
User-871082|Topic-27,Topic-37,Topic-56
User-234185|Topic-88,Topic-78
User-860467|Topic-96,Topic-84
User-659289|Topic-95,Topic-24
User-932081|Topic-11
User-78629|Topic-48,Topic-71,Topic-57
User-553835|Topic-22,Topic-3,Topic-49
User-272000|Topic-47,Topic-48
User-600278|Topic-81,Topic-20,Topic-88
User-248741|Topic-87,Topic-7
User-773007|Topic-83,Topic-42,Topic-62
User-930543|Topic-34,Topic-24
User-789101|Topic-85,Topic-38
User-158771|Topic-56,Topic-25,Topic-2
User-614834|Topic-85
User-377379|Topic-51
User-834006|Topic-93,Topic-85,Topic-42
User-699131|Topic-47,Topic-16,Topic-27
User-698567|Topic-8
User-754087|Topic-65
User-614855|Topic-88
User-834027|Topic-65,Topic-2
User-332456|Topic-53
User-528369|Topic-56
User-901572|Topic-43,Topic-52
User-404070|Topic-20
User-905077|Topic-40,Topic-93
User-678673|Topic-10,Topic-24,Topic-94
User-999861|Topic-96
User-758613|Topic-53,Topic-84,Topic-86
User-781308|Topic-68,Topic-6
User-476214|Topic-70,Topic-8
User-311998|Topic-12,Topic-91,Topic-26
User-633750|Topic-92,Topic-1
User-290820|Topic-91,Topic-38
User-122160|Topic-7,Topic-58
User-226076|Topic-88
User-829663|Topic-98,Topic-12
User-852358|Topic-96,Topic-38,Topic-43
User-301947|Topic-24,Topic-31,Topic-57
User-547264|Topic-16
User-521119|Topic-47,Topic-57,Topic-62
User-306016|Topic-54
User-68574|Topic-48,Topic-1
User-762388|Topic-67,Topic-70
User-457294|Topic-12,Topic-61
User-351840|Topic-33,Topic-38,Topic-84
User-455756|Topic-92
User-502199|Topic-14,Topic-5
User-776944|Topic-35
User-570448|Topic-71,Topic-67,Topic-58
User-913378|Topic-6,Topic-38
User-892200|Topic-63
User-996116|Topic-26,Topic-94,Topic-56
User-822413|Topic-80,Topic-34
User-607310|Topic-43,Topic-53
User-821849|Topic-48,Topic-67,Topic-94
User-516755|Topic-36,Topic-1,Topic-59
User-516776|Topic-91
User-398029|Topic-16,Topic-63,Topic-27
User-837964|Topic-21,Topic-9,Topic-80
User-803493|Topic-12
User-871742|Topic-13
User-284270|Topic-68
User-104000|Topic-57
User-273655|Topic-70
User-699323|Topic-71
User-649919|Topic-100
User-650363|Topic-15,Topic-71,Topic-61
User-85187|Topic-39,Topic-61,Topic-97
User-343731|Topic-96,Topic-88,Topic-37
User-560393|Topic-26,Topic-74,Topic-79
User-985497|Topic-16,Topic-50
User-83649|Topic-94,Topic-100
User-99743|Topic-86,Topic-87
User-509210|Topic-67,Topic-83,Topic-73
User-253761|Topic-92,Topic-7
User-815299|Topic-93,Topic-17
User-794121|Topic-22,Topic-77,Topic-90
User-167275|Topic-70,Topic-33,Topic-2
User-29956|Topic-100,Topic-77
User-793557|Topic-49,Topic-81,Topic-8
User-247215|Topic-5,Topic-92,Topic-58
User-65293|Topic-27,Topic-81,Topic-20
User-314760|Topic-20,Topic-68
User-292571|Topic-1
User-122352|Topic-57,Topic-77
User-533368|Topic-40
User-945111|Topic-100,Topic-31,Topic-98}
User-613308|Topic-91,Topic-86,Topic-51
User-314781|Topic-55,Topic-52,Topic-5
User-739885|Topic-38,Topic-56
User-959057|Topic-24
User-854577|Topic-86,Topic-52,Topic-16
User-572178|Topic-88,Topic-24
User-926191|Topic-34
User-571204|Topic-89
User-457954|Topic-84
User-266110|Topic-19,Topic-78
User-265546|Topic-39,Topic-36,Topic-9
User-186191|Topic-21,Topic-76,Topic-75
User-311015|Topic-82
User-914602|Topic-15
User-457975|Topic-41,Topic-93,Topic-15
User-175576|Topic-41
User-77078|Topic-50,Topic-5,Topic-95
User-496764|Topic-68
User-552284|Topic-51,Topic-27
User-247190|Topic-59,Topic-89,Topic-68
User-873472|Topic-48
User-632224|Topic-21,Topic-78,Topic-49
User-326566|Topic-44,Topic-100,Topic-14}
User-703274|Topic-13
User-235601|Topic-61,Topic-32
User-149115|Topic-53,Topic-20
User-781964|Topic-61
User-306651|Topic-45
User-476870|Topic-59
User-696042|Topic-100,Topic-79,Topic-31}
User-47133|Topic-94,Topic-63,Topic-99
User-149136|Topic-60,Topic-49,Topic-77
User-775418|Topic-61
User-216681|Topic-53,Topic-61
User-932954|Topic-31,Topic-88
User-627860|Topic-2
User-847032|Topic-70
User-515229|Topic-60,Topic-29,Topic-33
User-836417|Topic-6
User-537890|Topic-54
User-560585|Topic-94,Topic-31,Topic-24
User-255491|Topic-3,Topic-67
User-757062|Topic-3
User-756498|Topic-49
User-370183|Topic-11,Topic-95
User-474099|Topic-94,Topic-84
User-903983|Topic-41,Topic-63,Topic-9
User-168031|Topic-21,Topic-97
User-817497|Topic-57,Topic-25
User-744909|Topic-82
User-439815|Topic-26
User-40924|Topic-65,Topic-96,Topic-24
User-816523|Topic-33,Topic-54,Topic-29
User-359896|Topic-65
User-815959|Topic-8
User-398685|Topic-28,Topic-77
User-805908|Topic-75,Topic-16
User-775393|Topic-47,Topic-16,Topic-59
User-308406|Topic-6,Topic-7,Topic-53
User-783719|Topic-100,Topic-56,Topic-28}
User-725989|Topic-74,Topic-3,Topic-48
User-229051|Topic-97
User-855333|Topic-15
User-228487|Topic-41,Topic-6,Topic-46
User-805929|Topic-73
User-763804|Topic-93,Topic-32,Topic-34
User-900238|Topic-28,Topic-87,Topic-92
User-764799|Topic-28,Topic-78,Topic-58
User-493483|Topic-74,Topic-80,Topic-65
User-98217|Topic-40,Topic-98,Topic-32
User-677339|Topic-52
User-573423|Topic-68,Topic-33
User-291024|Topic-63
User-572859|Topic-9,Topic-31
User-998527|Topic-70,Topic-20,Topic-59
User-950131|Topic-8
User-519730|Topic-76,Topic-43
User-738338|Topic-20
User-361100|Topic-84,Topic-53
User-271130|Topic-77
User-978633|Topic-68,Topic-62,Topic-22
User-591754|Topic-17,Topic-25,Topic-10
User-788231|Topic-59,Topic-64
User-286660|Topic-19
User-260515|Topic-29
User-422120|Topic-4
User-613964|Topic-80
User-331565|Topic-24
User-196690|Topic-63,Topic-15,Topic-36
User-707829|Topic-100,Topic-13
User-98192|Topic-94,Topic-93
User-411505|Topic-22,Topic-43
User-14480|Topic-46,Topic-100,Topic-38
User-495238|Topic-3,Topic-38
User-331586|Topic-15,Topic-68,Topic-16
User-652774|Topic-67
User-86603|Topic-31
User-746639|Topic-80
User-188606|Topic-81,Topic-24,Topic-89
User-565314|Topic-91,Topic-24
User-305125|Topic-18
User-475344|Topic-81,Topic-58
User-931407|Topic-41,Topic-32,Topic-80
User-632880|Topic-63,Topic-43
User-796532|Topic-31
User-169686|Topic-13,Topic-16,Topic-71
User-795968|Topic-43,Topic-83,Topic-59
User-852052|Topic-42,Topic-85
User-546394|Topic-94,Topic-1,Topic-53
User-841437|Topic-91,Topic-54,Topic-57
User-536343|Topic-60,Topic-78,Topic-23
User-489900|Topic-21,Topic-92
User-535779|Topic-63
User-913051|Topic-34
User-912487|Topic-84,Topic-42,Topic-56
User-534805|Topic-49,Topic-12,Topic-45
User-229711|Topic-13
User-399930|Topic-6,Topic-17,Topic-81
User-710028|Topic-64,Topic-93,Topic-50
User-94904|Topic-97
User-188581|Topic-73,Topic-85,Topic-96
User-196907|Topic-19,Topic-89
User-573615|Topic-66
User-620058|Topic-11,Topic-25
User-268521|Topic-44,Topic-57,Topic-19
User-324041|Topic-53
User-487129|Topic-56,Topic-92,Topic-89
User-313426|Topic-92,Topic-39,Topic-13
User-634614|Topic-91,Topic-48,Topic-24
User-509339|Topic-92
User-177987|Topic-56,Topic-15,Topic-85
User-397159|Topic-5,Topic-98,Topic-91
User-79489|Topic-64,Topic-74,Topic-14
User-554695|Topic-50
User-921352|Topic-38,Topic-17
User-920788|Topic-51,Topic-43
User-788423|Topic-99,Topic-12,Topic-94
User-614720|Topic-32,Topic-59
User-777808|Topic-85,Topic-77
User-528234|Topic-58,Topic-51,Topic-20
User-698453|Topic-94,Topic-74
User-697889|Topic-62,Topic-17
User-593973|Topic-11,Topic-87
User-49544|Topic-62,Topic-96,Topic-20
User-970681|Topic-76
User-687838|Topic-47,Topic-4,Topic-26
User-743358|Topic-84,Topic-9,Topic-53
User-438264|Topic-94,Topic-84,Topic-28
User-849443|Topic-30
User-757914|Topic-46
User-98873|Topic-65,Topic-86,Topic-2
User-477074|Topic-89,Topic-39,Topic-24
User-291680|Topic-2,Topic-6,Topic-88
User-201401|Topic-82
User-371620|Topic-39
User-908904|Topic-21,Topic-39,Topic-37
User-53950|Topic-66
User-590228|Topic-37,Topic-89,Topic-24
User-285134|Topic-72,Topic-84
User-442670|Topic-35,Topic-84,Topic-7
User-159827|Topic-21
User-215347|Topic-56
User-111431|Topic-74
User-818934|Topic-82
User-110867|Topic-29
User-536535|Topic-13,Topic-99
User-330039|Topic-42,Topic-31
User-893060|Topic-30,Topic-99,Topic-39
User-265240|Topic-93
User-891522|Topic-42
User-902649|Topic-69,Topic-4,Topic-25
User-254625|Topic-95,Topic-74
User-880907|Topic-40,Topic-38,Topic-86
User-575813|Topic-90
User-679729|Topic-27,Topic-1
User-631333|Topic-34
User-495894|Topic-22,Topic-3
User-589759|Topic-39
User-966467|Topic-54,Topic-57,Topic-10
User-489348|Topic-4
User-861987|Topic-17,Topic-1
User-670143|Topic-83
User-866056|Topic-61
User-21234|Topic-89,Topic-18,Topic-91
User-4133|Topic-6
User-3569|Topic-29,Topic-71
User-397819|Topic-2,Topic-48
User-103322|Topic-38,Topic-93,Topic-75
User-273541|Topic-20,Topic-1
User-272977|Topic-40,Topic-39
User-492149|Topic-27,Topic-32,Topic-37
User-187055|Topic-8
User-262926|Topic-52,Topic-64,Topic-24
User-344591|Topic-78
User-177004|Topic-28,Topic-95
User-334540|Topic-52
User-16870|Topic-7,Topic-66,Topic-61
User-960822|Topic-89,Topic-11
User-333976|Topic-8,Topic-57,Topic-28
User-553148|Topic-21,Topic-7
User-338045|Topic-8,Topic-16,Topic-40
User-710684|Topic-76
User-74458|Topic-10
User-907161|Topic-72
User-248075|Topic-5,Topic-44
User-156546|Topic-68,Topic-36
User-782828|Topic-25,Topic-92,Topic-43
User-477734|Topic-17,Topic-10,Topic-57
User-614168|Topic-50,Topic-67,Topic-71
User-228160|Topic-3,Topic-55
User-854442|Topic-57,Topic-10
User-522639|Topic-94
User-308100|Topic-31,Topic-41,Topic-34
User-307536|Topic-56
User-933818|Topic-82,Topic-12,Topic-54
User-195356|Topic-14
User-764472|Topic-53,Topic-22
User-217566|Topic-87,Topic-92,Topic-27
User-843848|Topic-86
User-561449|Topic-27,Topic-77,Topic-72
User-915462|Topic-41,Topic-48
User-998200|Topic-44,Topic-80,Topic-26
User-914898|Topic-86
User-254817|Topic-90,Topic-61,Topic-74
User-999195|Topic-92
User-608830|Topic-81
User-828002|Topic-17
User-496650|Topic-49,Topic-82,Topic-90
User-290154|Topic-12
User-66349|Topic-72,Topic-4
User-987606|Topic-87,Topic-79
User-518860|Topic-84
User-541555|Topic-99,Topic-71,Topic-3
User-236461|Topic-94,Topic-7
User-862743|Topic-5,Topic-34,Topic-61
User-737468|Topic-41,Topic-72,Topic-94
User-235897|Topic-86,Topic-26,Topic-83
User-131981|Topic-4,Topic-47
User-315837|Topic-100,Topic-97
User-809082|Topic-83,Topic-56
User-535009|Topic-95,Topic-80,Topic-19
User-365099|Topic-54,Topic-11
User-606059|Topic-43
User-776278|Topic-14,Topic-88,Topic-61
User-285790|Topic-94,Topic-80
User-379655|Topic-53
User-516089|Topic-43,Topic-64
User-837277|Topic-36,Topic-82,Topic-16
User-836303|Topic-8
User-209457|Topic-84
User-105541|Topic-50,Topic-21
User-835739|Topic-51,Topic-7,Topic-83
User-731823|Topic-19
User-907353|Topic-66,Topic-48,Topic-55
User-745769|Topic-27,Topic-99,Topic-6
User-41784|Topic-43,Topic-65
User-817383|Topic-95,Topic-35,Topic-29
User-40810|Topic-65
User-719308|Topic-67
User-387956|Topic-84,Topic-38,Topic-49
User-21890|Topic-1,Topic-68,Topic-43
User-253074|Topic-8,Topic-24,Topic-1
User-901098|Topic-10,Topic-94,Topic-90
User-664253|Topic-65,Topic-89
User-217758|Topic-34
User-15344|Topic-72,Topic-11,Topic-13
User-95572|Topic-9
User-758118|Topic-8
User-99077|Topic-57,Topic-6
User-267630|Topic-74,Topic-49
User-678199|Topic-33,Topic-8
User-404064|Topic-53,Topic-15
User-574283|Topic-73,Topic-12
User-482754|Topic-47,Topic-63,Topic-32
User-177660|Topic-64
User-79162|Topic-65,Topic-68,Topic-31
User-940376|Topic-93,Topic-100,Topic-95}
User-739198|Topic-40,Topic-35,Topic-49
User-476208|Topic-16,Topic-69,Topic-24
User-633744|Topic-5,Topic-88,Topic-44
User-328650|Topic-45,Topic-71,Topic-63
User-351345|Topic-78,Topic-29,Topic-58
User-954932|Topic-45
User-727609|Topic-61
User-68568|Topic-9,Topic-13,Topic-53
User-6523|Topic-30,Topic-53
User-789091|Topic-75
User-261375|Topic-56,Topic-31
User-968878|Topic-86
User-920482|Topic-37,Topic-97,Topic-29
User-778476|Topic-91,Topic-4,Topic-27
User-275931|Topic-90,Topic-16,Topic-2
User-777502|Topic-22,Topic-76
User-776938|Topic-1,Topic-51
User-495103|Topic-79
User-494539|Topic-39,Topic-22,Topic-24
User-410827|Topic-90,Topic-55,Topic-51
User-105733|Topic-81
User-185961|Topic-26
User-87463|Topic-31,Topic-84,Topic-63
User-86899|Topic-94
User-189466|Topic-78
User-566174|Topic-74,Topic-1,Topic-54
User-861217|Topic-4,Topic-62,Topic-60
User-837958|Topic-34,Topic-29
User-555559|Topic-49,Topic-31
User-611079|Topic-19,Topic-32
User-909572|Topic-10,Topic-45,Topic-43
User-932267|Topic-45,Topic-11,Topic-5
User-601028|Topic-68,Topic-51,Topic-98
User-797392|Topic-5,Topic-90,Topic-67
User-248927|Topic-72,Topic-18
User-465589|Topic-70,Topic-49
User-842297|Topic-17,Topic-56
User-785803|Topic-14,Topic-71,Topic-27
User-158957|Topic-46,Topic-68,Topic-58
User-378129|Topic-26
User-535665|Topic-84
User-699317|Topic-28,Topic-86
User-856853|Topic-57,Topic-93
User-525614|Topic-62
User-309947|Topic-72,Topic-18,Topic-86
User-529119|Topic-59
User-902322|Topic-70
User-901758|Topic-84,Topic-25
User-766883|Topic-66,Topic-33,Topic-38
User-986055|Topic-100,Topic-6,Topic-34
User-439149|Topic-79
User-811788|Topic-46,Topic-32,Topic-52
User-177852|Topic-54,Topic-57,Topic-62
User-679423|Topic-71
User-314286|Topic-81,Topic-26
User-397024|Topic-12,Topic-81
User-292544|Topic-6,Topic-14,Topic-32
User-951651|Topic-21
User-668808|Topic-19,Topic-53
User-20343|Topic-33,Topic-4
User-20364|Topic-91,Topic-44,Topic-14
User-990461|Topic-40,Topic-21
User-238872|Topic-3,Topic-73,Topic-2
User-739879|Topic-61,Topic-42,Topic-94
User-458044|Topic-44
User-779232|Topic-84,Topic-19
User-615580|Topic-30,Topic-18,Topic-9
User-778668|Topic-61
User-730272|Topic-92,Topic-62
User-834188|Topic-39
User-529094|Topic-31
User-456506|Topic-80
User-34920|Topic-1,Topic-13
User-914128|Topic-58
User-266104|Topic-13
User-423640|Topic-97
User-688698|Topic-94,Topic-52
User-517505|Topic-100,Topic-93,Topic-98}
User-884081|Topic-70,Topic-56
User-333670|Topic-42
User-758774|Topic-4
User-874030|Topic-15,Topic-49,Topic-75
User-130647|Topic-19
User-838714|Topic-69,Topic-58
User-202261|Topic-31,Topic-96
User-989992|Topic-8,Topic-40,Topic-52
User-591088|Topic-72,Topic-1,Topic-22
User-280951|Topic-40,Topic-55,Topic-97
User-110732|Topic-89
User-112291|Topic-6,Topic-96,Topic-35
User-476864|Topic-15,Topic-79,Topic-35
User-819794|Topic-12,Topic-46,Topic-5
User-194465|Topic-58
User-934486|Topic-81
User-356070|Topic-71
User-274405|Topic-97,Topic-33,Topic-42
User-110753|Topic-60,Topic-43
User-92483|Topic-43
User-431941|Topic-10
User-651113|Topic-3,Topic-65
User-100702|Topic-34
User-650549|Topic-84,Topic-94
User-972301|Topic-50,Topic-76,Topic-34
User-892382|Topic-56,Topic-48
User-341971|Topic-49,Topic-97,Topic-25
User-560579|Topic-54,Topic-42
User-255485|Topic-5
User-986247|Topic-48,Topic-39
User-881767|Topic-90
User-576673|Topic-37,Topic-97,Topic-99
User-632193|Topic-17,Topic-92
User-254511|Topic-33,Topic-20
User-953381|Topic-85,Topic-96,Topic-84
User-168025|Topic-12
User-711569|Topic-51,Topic-55
User-794307|Topic-36
User-791797|Topic-58,Topic-64,Topic-70
User-489213|Topic-77
User-951843|Topic-75,Topic-5,Topic-92
User-620604|Topic-60,Topic-27
User-315510|Topic-99
User-314946|Topic-62,Topic-16,Topic-2
User-534118|Topic-78,Topic-33,Topic-99
User-621599|Topic-16,Topic-77,Topic-13
User-229024|Topic-41,Topic-45
User-399243|Topic-72
